Date,Type,Amount,Category,Note
2017-07-10 01:47:49,Expense,326.19,Baby,
2017-09-01 15:07:22,Expense,493.69,Lottery,Salary
2017-04-06 07:52:46,Income,106.24,Interest,
2017-03-23 23:27:27,Income,214.49,Salary,
2017-04-13 06:23:32,Expense,88.38,Red,
2017-04-23 05:44:51,Expense,501.03,Express,
2017-08-08 23:10:07,Expense,446.09,Medical,
2017-06-23 04:17:57,Income,244.30,Part-time,
2017-04-18 19:02:36,Expense,436.62,Utilities,
2017-03-27 22:04:51,Income,421.32,Work,
2017-06-12 04:13:02,Expense,751.98,Care,
2017-03-14 11:33:04,Income,332.47,Reimbursement,
2017-11-11 00:47:54,Expense,227.56,Red,
2017-02-15 18:44:03,Income,5868.00,Salary,
2017-09-04 08:07:21,Income,293.65,Gift,win
2017-05-23 19:59:37,Income,151.24,Stock,
2017-12-20 02:56:19,Income,421.72,Work,
2017-10-14 11:52:34,Income,315.96,Gift,
2017-03-14 05:29:47,Expense,82.16,Clothing,
2017-08-09 23:56:05,Expense,384.27,Donation,Annual
2017-03-04 09:35:10,Expense,241.39,Tax,
2017-05-12 13:34:57,Income,287.66,Interest,
2017-06-26 23:21:17,Expense,271.14,Tobacco,
2017-08-19 23:17:42,Income,441.57,Interest,
2017-08-26 04:16:27,Income,440.63,Reimbursement,
2017-01-03 02:27:53,Expense,100.22,Housing,
2017-07-22 16:05:31,Income,381.30,Salary,
2017-02-02 02:57:34,Income,452.51,Part-time,
2017-04-10 19:45:02,Expense,172.44,Alcohol,
2017-06-25 00:23:03,Expense,422.64,Express,
2017-02-28 17:04:34,Income,165.53,Bonus,
2017-10-02 04:41:58,Income,227.09,Work,
2017-05-05 12:54:27,Income,121.22,Part-time,
2017-07-01 23:39:52,Expense,685.80,Education,
2017-11-04 04:42:21,Expense,477.72,Communication,
2017-10-09 21:17:39,Income,333.35,Stock,
2017-12-14 22:23:04,Income,462.26,Stock,
2017-11-02 22:26:56,Expense,93.50,Communication,
2017-08-28 23:52:57,Expense,622.21,Social,
2017-03-20 07:16:20,Expense,532.78,Parking,
2017-02-05 02:58:18,Income,430.16,Investment,
2017-10-06 01:33:55,Income,416.00,Salary,
2017-06-20 23:11:02,Income,224.53,Reimbursement,
2017-04-14 17:28:07,Income,5702.00,Salary,
2017-05-12 13:11:46,Income,398.32,Reimbursement,
2017-12-02 22:05:40,Income,99.21,Interest,
2017-03-27 05:04:25,Income,49.61,Stock,
2017-12-07 23:55:19,Income,40.45,Investment,
2017-02-01 07:03:07,Expense,229.76,Entertainment,
2017-03-16 22:00:42,Income,301.20,Interest,
2017-03-11 04:04:11,Income,143.88,Salary,
2017-08-15 18:00:13,Expense,337.42,Benefit,
2017-08-10 16:31:23,Expense,438.24,Benefit,
2017-03-08 19:16:14,Income,26.75,Reimbursement,
2017-07-22 10:47:04,Expense,549.32,Fruit,
2017-12-16 19:02:00,Income,229.15,Salary,
2017-09-12 20:37:51,Expense,220.06,Dining,
2017-07-01 12:47:11,Income,268.05,Interest,
2017-08-09 14:49:24,Expense,106.94,Entertainment,
2017-12-20 11:23:35,Expense,23.02,Digital,
2017-11-01 12:00:37,Income,484.87,Investment,
2017-10-23 18:17:27,Income,266.97,Part-time,
2017-04-01 11:31:44,Expense,605.66,Express,
2017-08-02 18:29:20,Expense,286.65,Sports,
2017-03-06 02:10:45,Income,110.56,Interest,
2017-10-27 02:44:37,Expense,578.43,Communication,
2017-12-12 11:09:05,Expense,707.36,Parking,
2017-04-01 05:50:50,Expense,78.56,Fund,
2017-05-13 12:57:35,Expense,121.31,Goods,
2017-11-19 14:11:55,Expense,84.13,Red,
2017-07-07 14:30:17,Income,10.25,Investment,
2017-05-25 19:15:41,Income,32.32,Part-time,
2017-01-14 03:13:31,Income,289.46,Investment,
2017-12-02 11:00:20,Income,5795.00,Salary,
2017-06-23 15:00:38,Income,119.08,Reimbursement,
2017-04-13 13:02:35,Expense,755.48,Social,
2017-01-06 21:26:12,Income,150.67,Bonus,
2017-05-19 06:47:59,Expense,397.77,Tax,
2017-06-22 02:33:54,Income,241.94,Part-time,
2017-04-16 15:34:08,Income,319.78,Gift,
2017-07-03 13:01:17,Income,114.89,Work,
2017-04-11 23:31:13,Expense,57.65,Social,
2017-03-05 17:43:47,Expense,770.15,Snacks,Second-hand
2017-05-01 20:32:34,Expense,570.21,Delivery,
2017-03-06 03:03:21,Income,291.99,Work,
2017-02-16 14:53:24,Income,217.49,Stock,
2017-12-05 03:13:02,Income,240.55,Stock,
2017-04-26 18:42:14,Income,115.52,Interest,
2017-01-06 13:45:01,Income,286.02,Stock,
2017-06-14 10:51:50,Expense,481.85,&,
2017-12-03 18:47:26,Expense,289.17,Express,
2017-07-04 16:36:55,Income,405.55,Interest,
2017-02-24 20:06:19,Expense,106.05,&,
2017-06-14 18:13:27,Income,199.05,Bonus,
2017-10-24 15:56:48,Expense,441.63,Sale,
2017-07-06 06:34:57,Expense,352.96,Fund,
2017-01-22 10:22:49,Income,67.38,Interest,
2017-03-14 08:34:18,Income,481.84,Part-time,
2017-07-02 22:13:41,Income,335.32,Salary,
2017-10-14 18:37:27,Expense,796.99,Travel,
2017-04-19 18:31:32,Income,268.82,Interest,
2017-06-09 11:10:35,Expense,181.93,Provident,
2017-10-03 11:45:32,Income,137.37,Gift,
2017-11-07 13:42:05,Expense,291.88,Home,
2017-12-09 02:56:37,Income,370.38,Part-time,
2017-01-19 20:39:27,Income,268.90,Part-time,Annual
2017-03-06 07:16:32,Income,310.09,Salary,
2017-05-09 00:03:57,Expense,144.20,Parking,
2017-01-21 21:18:27,Expense,345.82,Home,
2017-03-16 02:10:02,Expense,310.65,Learning,
2017-10-05 10:52:22,Expense,738.13,Parking,
2017-11-17 13:25:16,Income,339.25,Interest,
2017-10-18 20:53:48,Expense,744.87,Donation,
2017-11-24 17:55:39,Income,284.65,Part-time,
2017-07-22 06:40:59,Expense,740.65,Shopping,
2017-11-17 09:18:48,Income,413.95,Bonus,
2017-06-03 05:38:10,Expense,759.56,Travel,
2017-07-05 09:41:27,Income,373.60,Reimbursement,
2017-04-21 02:48:02,Income,177.33,Interest,
2017-03-24 22:55:08,Income,360.86,Gift,
2017-01-24 19:54:07,Expense,344.24,Lottery,
2017-02-03 15:53:56,Expense,473.88,Home,
2017-09-26 13:10:39,Income,157.36,Gift,
2017-11-28 01:32:23,Expense,101.37,Entertainment,
2017-08-05 03:57:22,Income,232.76,Stock,sheet
2017-07-26 03:17:02,Expense,70.58,Fund,
2017-12-04 11:29:08,Income,311.91,Stock,
2017-03-20 09:30:30,Income,456.82,Work,
2017-03-27 13:46:05,Income,198.68,Part-time,
2017-01-09 16:09:00,Income,105.88,Bonus,
2017-01-06 06:14:55,Expense,169.72,Shopping,
2017-11-07 11:36:14,Expense,136.94,Book,
2017-04-16 04:10:56,Income,239.05,Work,
2017-07-19 08:19:18,Income,5891.00,Salary,
2017-11-20 05:28:25,Income,85.92,Stock,
2017-01-02 06:23:30,Expense,626.46,Housing,
2017-04-25 13:18:50,Expense,431.31,Express,
2017-07-11 15:36:42,Income,316.36,Salary,
2017-06-14 17:49:33,Income,472.36,Gift,
2017-10-27 13:38:30,Expense,753.37,Subway,
2017-05-14 19:48:37,Expense,106.31,&,
2017-12-21 04:32:09,Expense,285.20,Social,
2017-10-09 12:15:27,Income,240.52,Gift,
2017-05-15 21:12:08,Expense,449.61,Snacks,
2017-10-25 13:05:53,Income,403.41,Part-time,
2017-01-19 16:07:44,Expense,16.65,Social,
2017-02-24 13:36:21,Expense,130.56,Pets,
2017-11-21 19:44:47,Expense,504.67,Care,
2017-08-16 00:33:23,Income,411.82,Investment,
2017-03-24 02:17:29,Expense,657.38,Subway,
2017-09-24 11:48:42,Expense,513.48,Tax,
2017-04-06 03:54:47,Income,383.94,Interest,
2017-08-17 09:12:42,Expense,696.71,Transport,
2017-06-04 00:33:03,Income,346.59,Bonus,
2017-05-14 16:54:48,Income,369.24,Stock,
2017-03-17 07:51:37,Income,85.79,Part-time,fund
2017-03-09 10:27:47,Expense,501.76,Decoration,
2017-08-06 23:33:46,Expense,744.98,Daily,
2017-10-02 08:28:53,Income,449.10,Bonus,
2017-09-04 18:53:20,Income,489.22,Stock,
2017-02-21 06:09:15,Expense,689.91,Education,
2017-05-09 05:49:04,Income,118.60,Stock,
2017-09-17 14:54:10,Income,171.95,Investment,
2017-08-14 11:57:21,Income,5816.00,Salary,Overtime
2017-07-16 08:20:08,Income,313.73,Work,
2017-11-02 15:39:57,Expense,655.11,Lover,
2017-09-01 06:55:07,Income,249.99,Reimbursement,
2017-10-17 01:54:02,Income,421.80,Work,
2017-08-02 19:44:33,Expense,641.33,Entertainment,
2017-03-21 07:39:15,Income,52.67,Interest,Annual
2017-02-17 09:44:40,Income,401.87,Work,
2017-10-24 17:02:08,Income,47.99,Gift,
2017-02-02 13:53:36,Expense,632.96,Travel,
2017-10-22 07:35:28,Income,70.89,Reimbursement,&
2017-02-02 19:33:18,Expense,646.71,Family,
2017-11-17 16:48:56,Income,26.28,Stock,
2017-07-03 00:05:09,Income,153.05,Work,
2017-12-11 19:05:09,Expense,336.00,Transport,
2017-10-08 01:10:41,Expense,170.98,Family,
2017-07-06 19:25:01,Expense,235.65,Daily,
2017-03-08 07:44:02,Income,58.54,Reimbursement,
2017-01-19 15:23:08,Expense,604.56,Tobacco,
2017-11-06 22:10:26,Expense,529.11,Red,
2017-01-03 10:35:16,Expense,192.82,Sale,
2017-10-12 19:01:19,Income,91.32,Bonus,
2017-01-28 02:00:45,Expense,358.15,Beverage,
2017-06-04 13:18:41,Income,116.38,Gift,
2017-08-28 07:50:18,Income,432.93,Part-time,subsidy
2017-12-28 11:21:12,Income,365.87,Stock,
2017-06-24 10:52:35,Expense,520.76,Learning,
2017-07-01 17:23:34,Expense,689.14,Fruit,
2017-08-07 16:01:56,Income,74.96,Part-time,
2017-04-05 02:07:10,Income,42.96,Stock,
2017-04-24 11:12:56,Income,5715.00,Salary,
2017-11-23 07:48:24,Income,243.57,Bonus,
2017-11-14 06:29:56,Income,18.30,Part-time,
2017-05-11 08:46:45,Expense,564.61,Refund,
2017-06-04 01:05:06,Income,331.20,Stock,reconciliation
2017-02-26 23:33:18,Expense,247.95,Fruit,
2017-08-15 12:59:22,Income,90.55,Interest,
2017-12-17 16:32:06,Income,372.05,Reimbursement,Rent
2017-04-27 09:10:33,Expense,322.90,Provident,
2017-08-25 03:43:46,Expense,654.38,Daily,
2017-12-21 12:13:06,Expense,439.65,Delivery,
2017-11-10 12:55:59,Income,46.73,Interest,
2017-01-22 01:03:13,Expense,661.84,Tax,
2017-03-22 18:03:40,Expense,338.61,&,
2017-09-23 08:50:45,Income,404.42,Salary,
2017-04-27 15:57:54,Income,10.36,Part-time,
2017-06-21 06:17:17,Income,232.94,Gift,
2017-08-21 18:21:55,Income,217.80,Reimbursement,Digital
2017-11-24 17:31:19,Income,285.44,Gift,
2017-09-12 20:13:03,Expense,673.89,Care,
2017-06-17 09:46:11,Expense,159.50,Dining,
2017-09-03 09:43:55,Income,383.07,Investment,
2017-10-06 05:48:24,Income,14.13,Reimbursement,
2017-07-03 05:15:08,Income,217.19,Interest,
2017-09-03 09:39:16,Income,75.33,Reimbursement,
2017-09-22 08:46:21,Income,178.36,Work,
2017-02-27 16:54:27,Expense,361.49,Goods,
2017-05-03 09:06:22,Expense,236.62,Book,
2017-05-15 10:50:50,Expense,627.84,Decoration,
2017-03-07 03:49:03,Expense,667.58,Alcohol,
2017-04-05 01:18:33,Expense,702.79,Tax,
2017-04-01 23:20:34,Expense,798.95,Daily,
2017-03-02 13:41:03,Income,222.86,Part-time,
2017-12-11 17:40:19,Expense,253.04,Social,
2017-09-21 02:43:28,Income,181.67,Work,
2017-03-24 01:56:41,Income,167.24,Salary,
2017-01-11 08:53:21,Expense,475.59,Beverage,
2017-04-14 11:07:10,Income,52.18,Stock,
2017-02-20 15:25:32,Expense,117.44,Entertainment,
2017-06-03 18:56:44,Income,447.84,Stock,
2017-01-21 11:26:26,Expense,745.58,Delivery,Annual
2017-02-18 12:20:48,Expense,33.28,Family,
2017-07-14 00:21:45,Expense,602.68,Home,
2017-07-26 14:07:16,Income,455.12,Bonus,
2017-03-19 20:03:19,Expense,542.75,Communication,
2017-05-08 03:49:53,Income,367.97,Salary,
2017-10-07 17:23:25,Income,25.00,Bonus,
2017-05-28 09:26:24,Expense,485.49,Lover,
2017-08-17 06:48:52,Income,377.87,Reimbursement,
2017-04-02 17:24:41,Income,228.51,Gift,
2017-01-06 23:12:50,Expense,537.32,Lover,
2017-05-20 13:34:34,Income,283.56,Work,
2017-07-08 04:00:30,Income,362.87,Salary,
2017-02-02 23:46:11,Expense,469.86,Security,
2017-03-08 20:11:02,Income,272.01,Gift,
2017-12-10 10:47:29,Expense,650.68,Entertainment,
2017-07-25 11:06:05,Expense,401.03,Utilities,clearing
2017-09-20 22:16:27,Income,145.65,Stock,Investment
2017-05-09 06:23:22,Income,316.72,Stock,
2017-09-18 03:38:46,Expense,765.81,Transport,
2017-07-14 17:52:47,Expense,429.01,Property,
2017-06-16 21:05:37,Expense,383.72,Pets,
2017-04-04 15:53:22,Expense,728.86,Learning,
2017-06-01 23:02:44,Income,436.54,Bonus,
2017-08-19 18:06:35,Expense,82.34,Tobacco,
2017-03-09 10:53:03,Expense,263.20,Care,
2017-06-22 12:06:48,Expense,465.86,Home,
2017-12-14 12:58:47,Income,471.35,Part-time,
2017-08-12 17:44:28,Income,309.17,Stock,
2017-12-22 07:00:45,Expense,363.32,Social,
2017-12-21 08:34:46,Income,176.53,Stock,
2017-09-25 19:23:36,Expense,528.72,Travel,
2017-04-18 10:33:33,Expense,567.41,Baby,
2017-02-11 05:13:56,Expense,301.48,Red,
2017-06-19 05:25:06,Expense,187.77,Car,
2017-03-26 18:08:17,Income,484.10,Salary,Family
2017-01-11 23:34:17,Expense,478.19,Repair,
2017-12-01 20:22:47,Income,68.89,Part-time,
2017-12-18 21:56:11,Expense,315.33,Shopping,
2017-06-25 03:07:48,Income,312.03,Gift,
2017-07-18 22:21:03,Income,466.65,Work,
2017-11-13 12:29:34,Expense,39.81,Digital,
2017-11-20 21:24:47,Income,312.95,Bonus,
2017-12-22 02:24:37,Income,278.70,Stock,Work
2017-10-22 17:00:24,Income,437.65,Investment,Annual
2017-11-22 12:00:33,Income,97.73,Investment,
2017-02-04 15:55:18,Income,277.16,Investment,
2017-08-20 01:01:51,Expense,483.14,Sports,
2017-03-01 05:12:10,Expense,415.19,Dining,
2017-05-07 23:48:21,Expense,178.90,Entertainment,
2017-07-03 16:00:02,Expense,269.03,Fund,
2017-06-17 14:54:43,Expense,323.18,Sports,
2017-10-06 03:18:41,Income,381.89,Salary,
2017-01-10 19:19:06,Expense,485.32,Fund,
2017-12-24 23:16:59,Income,25.35,Stock,
2017-02-23 14:41:33,Expense,164.42,&,
2017-10-08 16:32:38,Expense,784.76,Refund,
2017-06-14 08:36:23,Expense,96.52,Tax,
2017-01-03 05:09:09,Income,18.01,Investment,
2017-03-05 15:09:30,Expense,689.59,Car,statistics
2017-09-24 11:37:18,Income,28.75,Stock,
2017-04-27 01:13:31,Income,492.63,Reimbursement,
2017-04-27 11:11:36,Expense,256.09,Learning,summary
2017-09-04 07:32:43,Expense,602.27,Parking,
2017-05-24 19:13:28,Expense,65.01,Express,
2017-11-16 22:18:53,Income,455.10,Investment,
2017-02-25 20:38:37,Income,475.54,Investment,
2017-08-06 08:37:02,Expense,333.24,Packet,
2017-08-22 23:39:33,Income,420.26,Interest,
2017-05-14 00:59:55,Expense,448.30,&,
2017-07-20 21:08:50,Expense,26.99,&,
2017-02-01 13:56:03,Income,156.31,Gift,received
2017-11-26 10:49:58,Income,113.14,Stock,
2017-05-17 16:54:26,Income,323.55,Interest,
2017-09-08 10:12:49,Income,427.31,Reimbursement,
2017-06-20 22:57:08,Income,71.47,Reimbursement,
2017-10-01 06:08:30,Income,83.16,Bonus,
2017-09-10 06:26:53,Income,427.15,Interest,
2017-07-15 03:37:46,Expense,360.02,Travel,
2017-10-13 19:41:16,Expense,765.00,Taxi,
2017-03-02 07:12:24,Expense,227.38,Communication,
2017-03-28 12:54:27,Expense,784.01,Digital,
2017-02-23 09:41:49,Income,245.52,Part-time,
2017-06-28 11:19:43,Expense,181.31,Delivery,
2017-02-09 23:20:31,Income,218.12,Stock,
2017-08-16 23:53:36,Expense,214.44,Lottery,
2017-07-02 17:47:09,Income,133.64,Gift,
2017-09-03 15:32:51,Expense,507.61,Dining,
2017-02-10 16:10:36,Income,431.32,Bonus,
2017-12-24 15:46:43,Income,495.90,Gift,
2017-10-01 03:10:53,Expense,590.09,Transport,
2017-08-01 20:45:29,Expense,299.97,Transport,
2017-02-15 13:43:39,Expense,458.74,Second-hand,
2017-08-01 17:56:56,Expense,665.60,Express,
2017-04-25 16:07:48,Income,381.93,Investment,
2017-03-25 10:21:36,Income,107.55,Reimbursement,
2017-01-20 20:32:25,Income,478.39,Work,
2017-05-15 21:26:15,Income,465.32,Stock,
2017-09-23 13:53:54,Income,226.67,Part-time,
2017-10-06 21:18:21,Income,187.25,Part-time,
2017-06-22 18:46:08,Expense,54.23,Refund,
2017-01-04 03:38:46,Expense,302.22,Family,
2017-12-19 06:58:43,Expense,533.75,Social,
2017-08-23 19:47:31,Income,131.95,Investment,
2017-10-09 02:29:30,Income,335.24,Stock,
2017-03-25 14:46:53,Expense,80.62,Delivery,
2017-12-28 15:48:44,Expense,605.75,Transport,
2017-05-06 01:09:03,Expense,207.06,Dining,
2017-12-02 22:07:05,Expense,552.71,Snacks,
2017-02-01 07:24:06,Expense,66.76,Medical,
2017-07-28 14:25:01,Expense,535.62,Learning,
2017-07-19 11:44:47,Income,294.80,Part-time,
2017-04-08 12:00:57,Income,432.49,Reimbursement,
2017-12-17 11:25:36,Income,45.96,Stock,
2017-02-18 00:49:07,Expense,90.85,Dining,
2017-01-18 17:56:03,Expense,591.54,Refund,
2017-01-15 07:51:49,Expense,383.42,Beverage,
2017-01-04 22:32:05,Income,358.10,Bonus,
2017-08-18 02:53:48,Income,180.74,Reimbursement,
2017-10-22 11:21:23,Income,124.71,Gift,
2017-01-23 02:22:58,Expense,635.79,Care,
2017-01-27 21:34:35,Expense,410.04,Donation,
2017-10-16 15:46:10,Expense,170.55,Sports,Annual
2017-05-13 14:58:11,Income,246.70,Gift,
2017-01-15 18:04:11,Expense,86.63,Beverage,
2017-12-24 20:59:12,Income,425.05,Part-time,
2017-02-24 02:27:53,Expense,601.21,Shopping,
2017-08-19 06:52:22,Income,108.62,Reimbursement,
2017-06-12 20:56:34,Income,499.80,Stock,
2017-05-24 06:34:21,Income,49.58,Stock,
2017-07-13 04:16:52,Income,110.55,Investment,
2017-07-12 21:12:04,Income,384.06,Gift,
2017-02-02 19:34:30,Income,120.79,Gift,
2017-05-21 10:11:08,Income,270.69,Bonus,recharge
2017-10-24 01:41:23,Expense,740.23,Express,
2017-01-22 14:28:37,Income,208.31,Reimbursement,
2017-03-17 08:14:20,Expense,731.37,Tax,
2017-01-07 00:27:06,Income,408.68,Investment,
2017-10-28 03:52:31,Expense,790.87,Packet,
2017-12-04 00:39:39,Income,47.66,Investment,
2017-11-22 02:47:49,Expense,710.97,Beverage,
2017-05-03 00:41:35,Expense,577.55,Refund,
2017-02-06 01:56:44,Expense,429.42,Home,
2017-05-25 20:20:46,Expense,342.63,Entertainment,lover
2017-02-23 14:47:34,Income,441.77,Investment,
2017-12-14 18:20:48,Expense,342.59,Tax,win
2017-10-10 15:59:22,Expense,30.47,Education,
2017-11-26 21:34:50,Expense,368.96,Dining,
2017-10-12 08:45:38,Expense,403.06,Security,
2017-05-24 22:28:57,Expense,405.34,Parking,
2017-06-09 04:42:34,Income,415.30,Part-time,
2017-06-28 04:53:36,Income,458.95,Part-time,
2017-08-04 20:16:51,Income,430.10,Part-time,
2017-01-25 00:42:19,Income,135.60,Investment,
2017-08-16 17:12:00,Expense,529.11,Beauty,Investment
2017-12-19 11:02:32,Income,346.25,Stock,Utilities
2017-08-23 00:30:42,Expense,588.72,Property,
2017-01-15 00:08:52,Income,168.33,Bonus,
2017-02-13 23:35:26,Expense,690.10,Home,
2017-07-06 08:26:07,Expense,83.25,Alcohol,
2017-05-01 22:15:07,Expense,306.55,Sports,
2017-12-02 14:32:49,Income,495.49,Interest,
2017-08-16 15:50:14,Expense,88.13,Sports,
2017-10-10 23:21:40,Expense,82.42,Goods,
2017-11-28 00:57:52,Expense,321.66,Taxi,
2017-12-01 17:01:19,Expense,291.86,Red,
2017-08-12 17:50:37,Expense,655.25,Sports,
2017-12-10 20:00:34,Income,79.25,Investment,
2017-05-17 08:14:01,Expense,632.92,Book,
2017-11-28 02:14:45,Income,211.20,Part-time,
2017-12-13 04:44:52,Income,5708.00,Salary,
2017-05-18 15:33:11,Income,86.95,Stock,
2017-11-12 21:37:36,Income,302.39,Reimbursement,
2017-12-11 12:48:36,Expense,568.13,Second-hand,material
2017-04-20 14:12:47,Income,185.21,Gift,
2017-03-07 17:46:39,Expense,508.87,Lover,
2017-10-09 03:49:53,Income,83.40,Gift,paid
2017-04-10 23:04:43,Expense,66.79,Lover,Bonus
2017-05-14 13:40:12,Income,256.79,Bonus,
2017-04-03 19:53:29,Expense,142.53,Goods,
2017-03-06 09:20:55,Income,411.20,Reimbursement,
2017-06-09 11:41:52,Income,246.79,Reimbursement,
2017-09-08 17:03:02,Expense,495.40,Beauty,
2017-01-08 18:00:10,Income,390.03,Part-time,
2017-07-19 17:56:56,Income,151.49,Investment,
2017-06-13 08:13:05,Expense,311.23,Express,expense
2017-02-10 10:49:38,Expense,292.39,Security,
2017-06-07 10:31:37,Expense,767.86,Refund,
2017-11-28 01:37:13,Expense,199.12,Packet,
2017-09-07 08:04:47,Income,351.87,Interest,
2017-07-18 04:10:16,Income,369.69,Interest,
2017-07-19 08:27:34,Income,473.69,Investment,
2017-04-01 17:53:34,Expense,591.20,Goods,
2017-02-25 06:11:21,Income,16.57,Gift,
2017-08-22 09:40:38,Income,388.46,Bonus,
2017-06-17 01:56:14,Income,252.52,Work,
2017-09-06 03:32:03,Income,29.65,Part-time,
2017-05-26 13:59:42,Expense,448.16,Second-hand,
2017-05-21 02:02:33,Income,264.52,Bonus,
2017-12-04 01:42:32,Income,478.29,Work,
2017-01-24 11:57:28,Expense,77.54,Express,
2017-05-22 07:30:16,Expense,519.04,Car,
2017-11-01 12:47:42,Expense,259.88,Parking,
2017-03-14 06:25:20,Expense,123.29,Goods,
2017-09-01 11:17:23,Expense,746.07,Sports,
2017-12-19 16:54:04,Expense,776.69,Sale,
2017-02-01 14:07:40,Expense,475.23,Subway,
2017-05-14 03:50:07,Income,427.21,Reimbursement,
2017-02-27 14:10:02,Expense,479.67,Care,
2018-07-06 03:50:46,Expense,651.81,Pets,
2018-08-01 08:14:25,Expense,235.09,Social,sheet
2018-05-21 10:33:45,Income,499.18,Interest,Rent
2018-07-23 13:49:05,Expense,326.42,Game,
2018-12-04 22:18:24,Income,120.43,Reimbursement,
2018-11-08 00:28:16,Income,198.46,Work,
2018-11-28 13:52:43,Income,41.99,Work,
2018-10-01 16:05:27,Expense,588.14,Repair,
2018-09-18 12:39:39,Income,423.10,Bonus,
2018-05-01 03:07:33,Expense,26.89,Benefit,
2018-08-09 14:21:51,Expense,418.66,Shopping,
2018-06-04 10:07:01,Expense,96.51,Daily,
2018-02-04 23:17:36,Income,309.34,Reimbursement,
2018-09-04 20:29:10,Income,322.07,Part-time,budget
2018-07-11 00:38:51,Expense,558.14,Fund,
2018-12-05 09:38:21,Expense,540.17,Packet,
2018-06-08 02:18:15,Expense,706.45,Game,
2018-10-02 03:45:37,Expense,768.57,Sale,
2018-04-13 20:44:13,Income,149.92,Part-time,
2018-12-07 00:39:02,Expense,24.86,Snacks,
2018-02-26 16:26:05,Income,156.03,Salary,
2018-07-18 11:55:44,Expense,667.15,Baby,
2018-05-10 06:02:35,Expense,740.37,Dining,
2018-10-26 08:25:48,Income,33.42,Part-time,
2018-01-24 01:55:36,Expense,15.22,Car,
2018-05-15 12:03:30,Income,360.04,Bonus,
2018-08-04 15:41:30,Expense,767.12,Fund,
2018-01-13 18:41:19,Income,440.08,Interest,
2018-10-04 13:00:30,Income,482.23,Bonus,
2018-12-28 23:47:18,Income,446.17,Salary,
2018-12-13 08:59:47,Income,6256.00,Salary,
2018-02-14 15:05:49,Income,433.03,Gift,
2018-10-05 14:12:08,Income,283.83,Interest,
2018-07-02 15:53:35,Income,100.50,Salary,payment
2018-07-12 12:21:02,Income,70.00,Investment,
2018-11-20 10:53:17,Income,438.86,Bonus,
2018-09-01 17:31:51,Income,262.84,Interest,
2018-09-10 19:05:26,Expense,433.29,Social,
2018-05-15 00:36:45,Expense,503.38,Express,
2018-10-13 01:28:44,Expense,689.23,Social,success
2018-03-08 06:12:31,Income,62.07,Stock,
2018-12-08 05:09:07,Expense,608.37,Transport,
2018-07-03 19:26:51,Expense,793.78,Sale,
2018-12-08 09:08:39,Income,224.56,Stock,
2018-06-08 00:37:47,Income,375.64,Salary,Breakfast
2018-10-11 15:54:13,Expense,188.35,Game,
2018-04-19 12:00:54,Income,283.84,Reimbursement,
2018-04-04 21:04:33,Income,104.75,Gift,assessment
2018-02-22 19:26:35,Expense,757.03,Baby,
2018-01-22 16:28:27,Expense,498.18,Learning,
